Year,Team,Name,Salary
2011,CHW,GavinFloyd,5000000.00
2011,CHW,MarkTeahen,4750000.00
2011,CHW,JesseCrain,4000000.00
2011,CHW,MattThornton,3000000.00
2011,CHW,AlexeiRamirez,2750000.00
2011,CHW,DayanViciedo,2250000.00
2011,CHW,A.J.Pierzynski,2000000.00
2011,CHW,OmarVizquel,1750000.00
2011,CHW,TonyPena,1600000.00
2011,CHW,WillOhman,1500000.00
2011,CHW,RamonCastro,1200000.00
2011,CHW,PhilipHumber,500000.00
2011,CHW,LastingsMilledge,500000.00
2011,CHW,GordonBeckham,485000.00
2011,CHW,SergioSantos,435000.00
2011,CHW,BrentLillibridge,430000.00
2011,CHW,ChrisSale,425000.00
2011,CHW,BrentMorel,414000.00
2012,CHW,JakePeavy,17000000.00
2012,CHW,AdamDunn,14000000.00
2012,CHW,AlexRios,12500000.00
2012,CHW,PaulKonerko,12000000.00
2012,CHW,GavinFloyd,7000000.00
2012,CHW,A.J.Pierzynski,6000000.00
2012,CHW,MattThornton,5500000.00
2012,CHW,AlexeiRamirez,5000000.00
2012,CHW,JesseCrain,4500000.00
2012,CHW,WillOhman,2500000.00
2012,CHW,DayanViciedo,2500000.00
2012,CHW,JohnDanks,2000000.00
2012,CHW,PhilipHumber,530000.00
2012,CHW,GordonBeckham,520000.00
2012,CHW,KosukeFukudome,500000.00
2012,CHW,BrentLillibridge,500000.00
2012,CHW,ChrisSale,500000.00
2012,CHW,AlejandroDeAza,495000.00
2012,CHW,BrentMorel,490000.00
2012,CHW,TylerFlowers,483000.00
2012,CHW,ZachStewart,481500.00
2012,CHW,EduardoEscobar,480000.00
2012,CHW,NateJones,480000.00
2012,CHW,AddisonReed,480000.00
2012,CHW,HectorSantiago,480000.00
2013,CHW,JakePeavy,16157271.00
2013,CHW,JohnDanks,15750000.00
2013,CHW,AdamDunn,15000000.00
2013,CHW,AlexRios,13000000.00
2013,CHW,PaulKonerko,12501506.00
2013,CHW,GavinFloyd,9500000.00
2013,CHW,AlexeiRamirez,7000000.00
2013,CHW,MattThornton,5500000.00
2013,CHW,JesseCrain,4500000.00
2013,CHW,JeffKeppinger,3500000.00
2013,CHW,GordonBeckham,2925000.00
2013,CHW,DayanViciedo,2800000.00
2013,CHW,MattLindstrom,2300000.00
2013,CHW,AlejandroDeAza,2075000.00
2013,CHW,ChrisSale,850000.00
2013,CHW,DewayneWise,700000.00
2013,CHW,AddisonReed,520000.00
2013,CHW,TylerFlowers,510000.00
2013,CHW,NateJones,507500.00
2013,CHW,AngelSanchez,505000.00
2013,CHW,HectorSantiago,505000.00
2013,CHW,JoseQuintana,500000.00
2013,CHW,DonnieVeal,497500.00
2013,CHW,DylanAxelrod,493000.00
2013,CHW,HectorGimenez,493000.00
2013,CHW,MarcusSemien,493000.00
2013,CHW,BrianOmogrosso,492000.00
2013,CHW,ConorGillaspie,490500.00
2014,CHW,AdamDunn,15000000.00
2014,CHW,JohnDanks,14250000.00
2014,CHW,AlexeiRamirez,9500000.00
2014,CHW,JoseAbreu,7000000.00
2014,CHW,AlejandroDeAza,4250000.00
2014,CHW,GordonBeckham,4175000.00
2014,CHW,MattLindstrom,4000000.00
2014,CHW,ScottDowns,3750000.00
2014,CHW,ChrisSale,3500000.00
2014,CHW,RonaldBelisario,3000000.00
2014,CHW,DayanViciedo,2800000.00
2014,CHW,PaulKonerko,2500000.00
2014,CHW,FelipePaulino,1750000.00
2014,CHW,TylerFlowers,950000.00
2014,CHW,JoseQuintana,850000.00
2014,CHW,DonnieVeal,516000.00
2014,CHW,ConorGillaspie,512000.00
2014,CHW,AdamEaton,511000.00
2014,CHW,AvisailGarcia,510000.00
2014,CHW,LeuryGarcia,505500.00
2014,CHW,MaikelCleto,501000.00
2014,CHW,ErikJohnson,500000.00
2014,CHW,MarcusSemien,500000.00
2014,CHW,DanielWebb,500000.00
2015,CHW,JohnDanks,15750000.00
2015,CHW,MelkyCabrera,13000000.00
2015,CHW,AdamLaRoche,12000000.00
2015,CHW,AlexeiRamirez,10000000.00
2015,CHW,DavidRobertson,10000000.00
2015,CHW,JeffSamardzija,9800000.00
2015,CHW,JoseAbreu,8666000.00
2015,CHW,ChrisSale,6000000.00
2015,CHW,ZachDuke,4500000.00
2015,CHW,JoseQuintana,3400000.00
2015,CHW,EmilioBonifacio,3000000.00
2015,CHW,TylerFlowers,2675000.00
2015,CHW,GordonBeckham,2000000.00
2015,CHW,HectorNoesi,1950000.00
2015,CHW,MattAlbers,1500000.00
2015,CHW,GeovanySoto,1500000.00
2015,CHW,JavyGuerra,937500.00
2015,CHW,AdamEaton,850000.00
2015,CHW,NateJones,660000.00
2015,CHW,ConorGillaspie,550000.00
2015,CHW,ZachPutnam,525000.00
2015,CHW,AvisailGarcia,523000.00
2015,CHW,DanJennings,523000.00
2015,CHW,JakePetricka,520000.00
2015,CHW,KyleDrabek,518200.00
2015,CHW,JBShuck,516000.00
2015,CHW,CarlosSanchez,510000.00
2016,CHW,JohnDanks,15750000.00
2016,CHW,MelkyCabrera,14000000.00
2016,CHW,JoseAbreu,11666667.00
2016,CHW,DavidRobertson,11000000.00
2016,CHW,ChrisSale,9150000.00
2016,CHW,ToddFrazier,8250000.00
2016,CHW,JoseQuintana,5400000.00
2016,CHW,ZachDuke,5000000.00
2016,CHW,AustinJackson,5000000.00
2016,CHW,BrettLawrie,4125000.00
2016,CHW,DionerNavarro,4000000.00
2016,CHW,AndrewLambo,3000000.00
2016,CHW,AdamEaton,2750000.00
2016,CHW,AlexAvila,2500000.00
2016,CHW,AvisailGarcia,2100000.00
2016,CHW,MattAlbers,2000000.00
2016,CHW,JimmyRollins,2000000.00
2016,CHW,ZachPutnam,975000.00
2016,CHW,NateJones,900000.00
2016,CHW,DanJennings,810000.00
2016,CHW,JakePetricka,535000.00
2016,CHW,JerrySands,535000.00
2016,CHW,JBShuck,521000.00
2016,CHW,CarlosRodon,518000.00
2016,CHW,TylerSaladino,513000.00
2011,CHC,AlfonsoSoriano,19000000.00
2011,CHC,CarlosZambrano,18875000.00
2011,CHC,AramisRamirez,14600000.00
2011,CHC,KosukeFukudome,14500000.00
2011,CHC,RyanDempster,13500000.00
2011,CHC,CarlosPena,9959996.00
2011,CHC,MattGarza,5950000.00
2011,CHC,MarlonByrd,5500000.00
2011,CHC,JohnGrabow,4800000.00
2011,CHC,JeffSamardzija,3300000.00
2011,CHC,GeovanySoto,3000000.00
2011,CHC,CarlosMarmol,2533333.00
2011,CHC,SeanMarshall,1600000.00
2011,CHC,KerryWood,1500000.00
2011,CHC,JeffBaker,1175000.00
2011,CHC,ReedJohnson,900000.00
2011,CHC,KoyieHill,850000.00
2011,CHC,RandyWells,475000.00
2011,CHC,BlakeDeWitt,460000.00
2011,CHC,StarlinCastro,440000.00
2011,CHC,TylerColvin,440000.00
2011,CHC,AndrewCashner,427500.00
2011,CHC,JamesRussell,427500.00
2011,CHC,DarwinBarney,417000.00
2011,CHC,MarcosMateo,417000.00
2012,CHC,AlfonsoSoriano,19000000.00
2012,CHC,RyanDempster,14000000.00
2012,CHC,MattGarza,9500000.00
2012,CHC,CarlosMarmol,7333333.00
2012,CHC,MarlonByrd,6500000.00
2012,CHC,GeovanySoto,4300000.00
2012,CHC,DavidDeJesus,4250000.00
2012,CHC,PaulMaholm,4250000.00
2012,CHC,KerryWood,3000000.00
2012,CHC,ChrisVolstad,2655000.00
2012,CHC,JeffSamardzija,2640000.00
2012,CHC,IanStewart,2237500.00
2012,CHC,JeffBaker,1375000.00
2012,CHC,ReedJohnson,1150000.00
2012,CHC,StarlinCastro,567000.00
2012,CHC,ShawnCamp,550000.00
2012,CHC,JamesRussell,512500.00
2012,CHC,DarwinBarney,500000.00
2012,CHC,LuisValbuena,495200.00
2012,CHC,JoeMather,490000.00
2012,CHC,MarcosMateo,485000.00
2012,CHC,TonyCampana,483000.00
2012,CHC,BryanLaHair,482500.00
2012,CHC,SteveClevenger,480500.00
2012,CHC,RafaelDolis,480500.00
2012,CHC,LendyCastillo,480000.00
2013,CHC,AlfonsoSoriano,19000000.00
2013,CHC,EdwinJackson,13000000.00
2013,CHC,MattGarza,10250000.00
2013,CHC,CarlosMarmol,10133333.00
2013,CHC,ScottFeldman,6000000.00
2013,CHC,StarlinCastro,5857143.00
2013,CHC,ScottBaker,5500000.00
2013,CHC,CarlosVillanueva,5000000.00
2013,CHC,KyujiFujikawa,4500000.00
2013,CHC,DavidDeJesus,4250000.00
2013,CHC,JeffSamardzija,2640000.00
2013,CHC,ScottHairston,2500000.00
2013,CHC,NateSchierholtz,2250000.00
2013,CHC,DionerNavarro,1750000.00
2013,CHC,ShawnCamp,1350000.00
2013,CHC,JamesRussell,1075000.00
2013,CHC,LuisValbuena,930000.00
2013,CHC,DarwinBarney,562000.00
2013,CHC,TravisWood,527500.00
2013,CHC,MichaelBowden,509500.00
2013,CHC,GuillermoMoscoso,504250.00
2013,CHC,WelingtonCastillo,503000.00
2013,CHC,AnthonyRizzo,498000.00
2013,CHC,SteveClevenger,496000.00
2013,CHC,DaveSappelt,492000.00
2013,CHC,HectorRondon,490000.00
2014,CHC,EdwinJackson,11000000.00
2014,CHC,JasonHammel,6000000.00
2014,CHC,StarlinCastro,5000000.00
2014,CHC,NateSchierholtz,5000000.00
2014,CHC,CarlosVillanueva,5000000.00
2014,CHC,KyujiFujikawa,4500000.00
2014,CHC,TravisWood,3900000.00
2014,CHC,JoseVeras,3850000.00
2014,CHC,EmilioBonifacio,2500000.00
2014,CHC,DarwinBarney,2300000.00
2014,CHC,JustinRuggiano,2000000.00
2014,CHC,JamesRussell,1775000.00
2014,CHC,LuisValbuena,1710000.00
2014,CHC,RyanSweeney,1500000.00
2014,CHC,WesleyWright,1425000.00
2014,CHC,PedroStrop,1325000.00
2014,CHC,AnthonyRizzo,1250000.00
2014,CHC,JohnBaker,875000.00
2014,CHC,RyanKalish,550000.00
2014,CHC,WelingtonCastillo,530000.00
2014,CHC,HectorRondon,514000.00
2014,CHC,JustinGrimm,505500.00
2014,CHC,DanStraily,505000.00
2014,CHC,ChrisRusin,503500.00
2014,CHC,JuniorLake,502500.00
2014,CHC,MikeOlt,502000.00
2014,CHC,JakeArrieta,500000.00
2015,CHC,JonLester,20000000.00
2015,CHC,EdwinJackson,13000000.00
2015,CHC,MiguelMontero,12000000.00
2015,CHC,DexterFowler,9500000.00
2015,CHC,JasonHammel,9000000.00
2015,CHC,StarlinCastro,6857143.00
2015,CHC,TravisWood,5686000.00
2015,CHC,AnthonyRizzo,5000000.00
2015,CHC,JasonMotte,4500000.00
2015,CHC,TsuyoshiWada,4000000.00
2015,CHC,JakeArrieta,3630000.00
2015,CHC,JorgeSoler,2666667.00
2015,CHC,ChrisDenorfia,2600000.00
2015,CHC,PedroStrop,2525000.00
2015,CHC,ChrisCoghlan,2505000.00
2015,CHC,DavidRoss,2500000.00
2015,CHC,PhilCoke,2250000.00
2015,CHC,WelingtonCastillo,2100000.00
2015,CHC,JonathanHerrera,900000.00
2015,CHC,HectorRondon,544000.00
2015,CHC,JustinGrimm,531500.00
2015,CHC,MikeOlt,520000.00
2015,CHC,NeilRamirez,514500.00
2015,CHC,TommyLaStella,513000.00
2015,CHC,ArismendyAlcantara,510000.00
2015,CHC,KyleHendricks,510000.00
2015,CHC,MattSzczur,508500.00
2015,CHC,DallasBeeler,508000.00
2016,CHC,JonLester,25000000.00
2016,CHC,JasonHeyward,19555288.00
2016,CHC,JohnLackey,16000000.00
2016,CHC,MiguelMontero,14000000.00
2016,CHC,JakeArrieta,10700000.00
2016,CHC,BenZobrist,10500000.00
2016,CHC,JasonHammel,9000000.00
2016,CHC,DexterFowler,8000000.00
2016,CHC,TravisWood,6170000.00
2016,CHC,AnthonyRizzo,5285714.00
2016,CHC,PedroStrop,4400000.00
2016,CHC,TrevorCahill,4250000.00
2016,CHC,HectorRondon,4200000.00
2016,CHC,JorgeSoler,3666666.00
2016,CHC,DavidRoss,2500000.00
2016,CHC,ClaytonRichard,2000000.00
2016,CHC,AdamWarren,1700000.00
2016,CHC,JustinGrimm,1275000.00
2016,CHC,KrisBryant,652000.00
2016,CHC,KyleHendricks,541000.00
2016,CHC,TommyLaStella,532000.00
2016,CHC,AddisonRussell,527000.00
2016,CHC,NeilRamirez,524500.00
2016,CHC,ZacRosscup,524500.00
2016,CHC,KyleSchwarber,522000.00
2016,CHC,JavierBaez,512000.00
2016,CHC,MattSzczur,511500.00
2016,CHC,AaronBrooks,510000.00
2016,CHC,DallasBeeler,508500.00
2011,CIN,FranciscoCordero,12125000.00
2011,CIN,BrandonPhillips,11437500.00
2011,CIN,ScottRolen,8166666.00
2011,CIN,BronsonArroyo,7666666.00
2011,CIN,JoeyVotto,7410655.00
2011,CIN,AroldisChapman,3835772.00
2011,CIN,JohnnyCueto,3400000.00
2011,CIN,RamonHernandez,2947318.00
2011,CIN,JayBruce,2791666.00
2011,CIN,EdgarRenteria,2068391.00
2011,CIN,JonnyGomes,1750000.00
2011,CIN,NickMasset,1725000.00
2011,CIN,EdinsonVolquez,1625000.00
2011,CIN,MiguelCairo,1000000.00
2011,CIN,FredLewis,900000.00
2011,CIN,JaredBurton,750000.00
2011,CIN,BillBray,645000.00
2011,CIN,RyanHanigan,550000.00
2011,CIN,JoseArredondo,480000.00
2011,CIN,DrewStubbs,450000.00
2011,CIN,HomerBailey,441000.00
2011,CIN,PaulJanish,437500.00
2011,CIN,MikeLeake,425000.00
2011,CIN,TravisWood,422500.00
2011,CIN,ChrisHeisey,419000.00
2011,CIN,LoganOndrusek,418000.00
2011,CIN,JordanSmith,416500.00
2011,CIN,MattMaloney,415000.00
2011,CIN,JuanFrancisco,414000.00
2011,CIN,SamLeCure,414000.00
2012,CIN,BrandonPhillips,12500000.00
2012,CIN,JoeyVotto,11410655.00
2012,CIN,BronsonArroyo,8166666.00
2012,CIN,ScottRolen,8166666.00
2012,CIN,RyanMadson,5897691.00
2012,CIN,JohnnyCueto,5400000.00
2012,CIN,JayBruce,5041666.00
2012,CIN,AroldisChapman,4835772.00
2012,CIN,SeanMarshall,2725000.00
2012,CIN,HomerBailey,2425000.00
2012,CIN,NickMasset,2400000.00
2012,CIN,RyanLudwick,2000000.00
2012,CIN,BillBray,1417500.00
2012,CIN,RyanHanigan,1300000.00
2012,CIN,MiguelCairo,1000000.00
2012,CIN,WilsonValdez,930000.00
2012,CIN,JoseArredondo,800000.00
2012,CIN,WillieHarris,800000.00
2012,CIN,MatLatos,550000.00
2012,CIN,DrewStubbs,527500.00
2012,CIN,MikeLeake,507500.00
2012,CIN,ChrisHeisey,495000.00
2012,CIN,LoganOndrusek,492500.00
2012,CIN,SamLeCure,487500.00
2012,CIN,AlfredoSimon,487000.00
2012,CIN,ZackCozart,480000.00
2012,CIN,DevinMesoraco,480000.00
2012,CIN,JordanSmith,480000.00
2013,CIN,JoeyVotto,18910655.00
2013,CIN,BronsonArroyo,16445535.00
2013,CIN,BrandonPhillips,10083333.00
2013,CIN,JayBruce,7541667.00
2013,CIN,JohnnyCueto,7400000.00
2013,CIN,Shin-SooChoo,7375000.00
2013,CIN,HomerBailey,5350000.00
2013,CIN,AroldisChapman,4835772.00
2013,CIN,SeanMarshall,4625000.00
2013,CIN,MatLatos,4250000.00
2013,CIN,JonathanBroxton,4000000.00
2013,CIN,MikeLeake,3060000.00
2013,CIN,RyanHanigan,2350000.00
2013,CIN,RyanLudwick,2000000.00
2013,CIN,ChrisHeisey,1325000.00
2013,CIN,JackHannahan,1000000.00
2013,CIN,MannyParra,1000000.00
2013,CIN,LoganOndrusek,950000.00
2013,CIN,AlfredoSimon,890000.00
2013,CIN,ToddFrazier,527500.00
2013,CIN,SamLeCure,510000.00
2013,CIN,XavierPaul,505000.00
2013,CIN,ZackCozart,497500.00
2013,CIN,J.J.Hoover,492500.00
2013,CIN,DevinMesoraco,480000.00
2014,CIN,JoeyVotto,12000000.00
2014,CIN,BrandonPhillips,11000000.00
2014,CIN,JayBruce,10000000.00
2014,CIN,JohnnyCueto,10000000.00
2014,CIN,HomerBailey,9000000.00
2014,CIN,RyanLudwick,8500000.00
2014,CIN,MatLatos,7250000.00
2014,CIN,JonathanBroxton,7000000.00
2014,CIN,MikeLeake,5925000.00
2014,CIN,SeanMarshall,5500000.00
2014,CIN,AroldisChapman,5000000.00
2014,CIN,MannyParra,2000000.00
2014,CIN,SkipSchumaker,2000000.00
2014,CIN,ChrisHeisey,1760000.00
2014,CIN,AlfredoSimon,1500000.00
2014,CIN,LoganOndrusek,1350000.00
2014,CIN,SamLeCure,1200000.00
2014,CIN,RamonSantiago,1100000.00
2014,CIN,JackHannahan,1000000.00
2014,CIN,BrayanPena,875000.00
2014,CIN,ZackCozart,600000.00
2014,CIN,ToddFrazier,600000.00
2014,CIN,DevinMesoraco,525000.00
2014,CIN,J.J.Hoover,520000.00
2014,CIN,TonyCingrani,512500.00
2014,CIN,NickChristiani,500000.00
2014,CIN,BillyHamilton,500000.00
2014,CIN,NeftaliSoto,500000.00
2015,CIN,JoeyVotto,14000000.00
2015,CIN,JayBruce,12000000.00
2015,CIN,BrandonPhillips,12000000.00
2015,CIN,HomerBailey,10000000.00
2015,CIN,JohnnyCueto,10000000.00
2015,CIN,MikeLeake,9775000.00
2015,CIN,AroldisChapman,8050000.00
2015,CIN,MarlonByrd,8000000.00
2015,CIN,ToddFrazier,4500000.00
2015,CIN,MannyParra,3500000.00
2015,CIN,DevinMesoraco,2525000.00
2015,CIN,SkipSchumaker,2500000.00
2015,CIN,ZackCozart,2350000.00
2015,CIN,SamLeCure,1850000.00
2015,CIN,RaiselIglesias,1714286.00
2015,CIN,KevinGregg,1500000.00
2015,CIN,JasonMarquis,1500000.00
2015,CIN,BrayanPena,1400000.00
2015,CIN,BrennanBoesch,1250000.00
2015,CIN,BurkeBadenhop,1000000.00
2015,CIN,BillyHamilton,545000.00
2015,CIN,J.J.Hoover,535000.00
2015,CIN,TonyCingrani,525500.00
2015,CIN,JasonBourgeois,522500.00
2015,CIN,KristopherNegron,512500.00
2015,CIN,JumboDiaz,510000.00
2015,CIN,AnthonyDeSclafani,507500.00
2016,CIN,JoeyVotto,20000000.00
2016,CIN,HomerBailey,18000000.00
2016,CIN,BrandonPhillips,13083333.00
2016,CIN,JayBruce,12541666.00
2016,CIN,DevinMesoraco,5025000.00
2016,CIN,RaiselIglesias,3214285.00
2016,CIN,ZackCozart,2925000.00
2016,CIN,AlfredoSimon,2000000.00
2016,CIN,J.J.Hoover,1400000.00
2016,CIN,RossOhlendorf,800000.00
2016,CIN,BlakeWood,600000.00
2016,CIN,BillyHamilton,570000.00
2016,CIN,EugenioSuarez,545000.00
2016,CIN,AnthonyDeSclafani,540000.00
2016,CIN,TonyCingrani,530000.00
2016,CIN,JumboDiaz,525000.00
2016,CIN,TuckerBarnhart,517500.00
2016,CIN,IvanDeJesus,517000.00
2016,CIN,MichaelLorenzen,516500.00
2016,CIN,DanStraily,512100.00
2016,CIN,BrandonFinnegan,511500.00
2016,CIN,AdamDuvall,510000.00
2016,CIN,CalebCotham,509675.00
2016,CIN,TylerHolt,508000.00
2016,CIN,JonMoscot,508000.00
2016,CIN,KyleSkipworth,508000.00
2016,CIN,JohnLamb,507500.00
2016,CIN,KeyviusSampson,507500.00
2016,CIN,ScottSchebler,507500.00
2011,CLE,TravisHafner,13000000.00
2011,CLE,GradySizemore,7666666.00
2011,CLE,RobertoHernandez,6287500.00
2011,CLE,Shin-SooChoo,3975000.00
2011,CLE,ChrisPerez,2225000.00
2011,CLE,AsdrubalCabrera,2025000.00
2011,CLE,RafaelPerez,1330000.00
2011,CLE,AustinKearns,1300000.00
2011,CLE,OrlandoCabrera,1000000.00
2011,CLE,JoeSmith,870000.00
2011,CLE,ChadDurbin,800000.00
2011,CLE,AdamEverett,700000.00
2011,CLE,TravisBuck,625000.00
2011,CLE,ShelleyDuncan,500000.00
2011,CLE,JackHannahan,500000.00
2011,CLE,JustinMasterson,468400.00
2011,CLE,TonySipp,436800.00
2011,CLE,TrevorCrowe,435700.00
2011,CLE,MitchTalbot,431700.00
2011,CLE,MattLaPorta,431400.00
2011,CLE,LouMarson,424300.00
2011,CLE,JasonDonald,423200.00
2011,CLE,MichaelBrantley,421800.00
2011,CLE,FrankHerrmann,419800.00
2011,CLE,JoshTomlin,417200.00
2011,CLE,CarlosSantana,416600.00
2011,CLE,CarlosCarrasco,415800.00
2011,CLE,JustinGermano,415600.00
2011,CLE,VinniePestano,414100.00
2012,CLE,DerekLowe,15000000.00
2012,CLE,TravisHafner,13000000.00
2012,CLE,RobertoHernandez,7000000.00
2012,CLE,GradySizemore,5000000.00
2012,CLE,Shin-SooChoo,4900000.00
2012,CLE,AsdrubalCabrera,4550000.00
2012,CLE,ChrisPerez,4500000.00
2012,CLE,UbaldoJimenez,4200000.00
2012,CLE,JustinMasterson,3825000.00
2012,CLE,CaseyKotchman,3000000.00
2012,CLE,RafaelPerez,2005000.00
2012,CLE,JoeSmith,1750000.00
2012,CLE,JackHannahan,1135000.00
2012,CLE,DanWheeler,900000.00
2012,CLE,JoseLopez,800000.00
2012,CLE,TonySipp,504900.00
2012,CLE,CarlosSantana,501900.00
2012,CLE,ShelleyDuncan,500000.00
2012,CLE,MichaelBrantley,495300.00
2012,CLE,JoshTomlin,494500.00
2012,CLE,LouMarson,491700.00
2012,CLE,VinniePestano,491200.00
2012,CLE,CarlosCarrasco,488500.00
2012,CLE,DavidHuff,486200.00
2012,CLE,JasonDonald,484000.00
2012,CLE,JeanmarGomez,482700.00
2012,CLE,AaronCunningham,482300.00
2012,CLE,JasonKipnis,482100.00
2012,CLE,JairoAsencio,480000.00
2013,CLE,NickSwisher,11000000.00
2013,CLE,ChrisPerez,7300000.00
2013,CLE,MichaelBourn,7000000.00
2013,CLE,BrettMyers,7000000.00
2013,CLE,AsdrubalCabrera,6500000.00
2013,CLE,MarkReynolds,6000000.00
2013,CLE,UbaldoJimenez,5750000.00
2013,CLE,JustinMasterson,5687500.00
2013,CLE,JoeSmith,3150000.00
2013,CLE,DrewStubbs,2825000.00
2013,CLE,MikeAviles,2250000.00
2013,CLE,MattAlbers,1750000.00
2013,CLE,RichHill,1000000.00
2013,CLE,LouMarson,1000000.00
2013,CLE,JasonGiambi,750000.00
2013,CLE,CarlosSantana,750000.00
2013,CLE,BlakeWood,560000.00
2013,CLE,MichaelBrantley,526900.00
2013,CLE,JasonKipnis,509400.00
2013,CLE,VinniePestano,501900.00
2013,CLE,JoshTomlin,501800.00
2013,CLE,BryanShaw,501700.00
2013,CLE,ZachMcAllister,496400.00
2013,CLE,DavidHuff,493600.00
2013,CLE,LonnieChisenhall,492900.00
2013,CLE,CodyAllen,492600.00
2013,CLE,NickHagadone,492100.00
2013,CLE,CarlosCarrasco,490000.00
2014,CLE,NickSwisher,15000000.00
2014,CLE,MichaelBourn,13500000.00
2014,CLE,AsdrubalCabrera,10000000.00
2014,CLE,JustinMasterson,9762500.00
2014,CLE,DavidMurphy,5500000.00
2014,CLE,JohnAxford,4500000.00
2014,CLE,MikeAviles,3500000.00
2014,CLE,CarlosSantana,3500000.00
2014,CLE,RyanRaburn,2250000.00
2014,CLE,JasonKipnis,2166666.00
2014,CLE,MichaelBrantley,1500000.00
2014,CLE,MarcRzepczynski,1375000.00
2014,CLE,JoshOutman,1250000.00
2014,CLE,TrevorBauer,1183333.00
2014,CLE,ElliotJohnson,930000.00
2014,CLE,ScottAtchison,800000.00
2014,CLE,JoshTomlin,800000.00
2014,CLE,YanGomes,550000.00
2014,CLE,BryanShaw,529500.00
2014,CLE,CodyAllen,515400.00
2014,CLE,CoreyKluber,514000.00
2014,CLE,LonnieChisenhall,510800.00
2014,CLE,CarlosCarrasco,504700.00
2014,CLE,ZachMcAllister,504500.00
2014,CLE,JustinSellers,504000.00
2014,CLE,DannySalazar,501500.00
2015,CLE,NickSwisher,15000000.00
2015,CLE,MichaelBourn,13500000.00
2015,CLE,BrandonMoss,6500000.00
2015,CLE,DavidMurphy,6000000.00
2015,CLE,CarlosSantana,6000000.00
2015,CLE,MichaelBrantley,5875000.00
2015,CLE,JasonKipnis,4166666.00
2015,CLE,GavinFloyd,4000000.00
2015,CLE,MikeAviles,3500000.00
2015,CLE,RyanRaburn,2500000.00
2015,CLE,MarcRzepczynski,2400000.00
2015,CLE,CarlosCarrasco,2337500.00
2015,CLE,LonnieChisenhall,2250000.00
2015,CLE,TrevorBauer,1940000.00
2015,CLE,BryanShaw,1550000.00
2015,CLE,JoshTomlin,1500000.00
2015,CLE,CoreyKluber,1200000.00
2015,CLE,YanGomes,1000000.00
2015,CLE,ScottAtchison,900000.00
2015,CLE,AnthonySwarzak,900000.00
2015,CLE,CodyAllen,547100.00
2015,CLE,ZachMcAllister,520400.00
2015,CLE,NickHagadone,517100.00
2015,CLE,T.J.House,511900.00
2015,CLE,JoseRamirez,511300.00
2015,CLE,KyleCrockett,510900.00
2015,CLE,ZachWalters,509600.00
2015,CLE,RobertoPerez,508600.00
2015,CLE,AustinAdams,507700.00
2016,CLE,CarlosSantana,8450000.00
2016,CLE,MichaelBrantley,7375000.00
2016,CLE,MikeNapoli,7000000.00
2016,CLE,JasonKipnis,6166667.00
2016,CLE,RajaiDavis,5250000.00
2016,CLE,CoreyKluber,4700000.00
2016,CLE,CarlosCarrasco,4500000.00
2016,CLE,CodyAllen,4150000.00
2016,CLE,JuanUribe,4000000.00
2016,CLE,BryanShaw,2750000.00
2016,CLE,LonnieChisenhall,2725000.00
2016,CLE,YanGomes,2583333.00
2016,CLE,JoshTomlin,2250000.00
2016,CLE,TommyHunter,2000000.00
2016,CLE,TrevorBauer,1697500.00
2016,CLE,ZachMcAllister,1300000.00
2016,CLE,MarlonByrd,1000000.00
2016,CLE,CollinCowgill,1000000.00
2016,CLE,RossDetwiler,1000000.00
2016,CLE,JeffManship,765000.00
2016,CLE,FranciscoLindor,540300.00
2016,CLE,DannySalazar,536200.00
2016,CLE,DanOtero,520000.00
2016,CLE,JoseRamirez,518200.00
2016,CLE,RobertoPerez,515800.00
2016,CLE,CodyAnderson,511400.00
2016,CLE,TylerNaquin,507500.00
2011,COL,ToddHelton,20275000.00
2011,COL,JorgeDeLaRosa,10000000.00
2011,COL,AaronCook,9875000.00
2011,COL,HustonStreet,7300000.00
2011,COL,TroyTulowitzki,5500000.00
2011,COL,RafaelBetancourt,3775000.00
2011,COL,JoseLopez,3600000.00
2011,COL,TyWigginton,3500000.00
2011,COL,JasonHammel,3000000.00
2011,COL,UbaldoJimenez,2800000.00
2011,COL,MattLindstrom,2800000.00
2011,COL,ChrisIannetta,2550000.00
2011,COL,MattBelisle,2350000.00
2011,COL,IanStewart,2287500.00
2011,COL,RyanSpilborghs,1950000.00
2011,COL,CarlosGonzalez,1428571.00
2011,COL,JasonGiambi,1000000.00
2011,COL,FelipePaulino,790000.00
2011,COL,SethSmith,429000.00
2011,COL,DexterFowler,424000.00
2011,COL,FranklinMorales,424000.00
2011,COL,JoseMorales,420000.00
2011,COL,JhoulysChacin,419000.00
2011,COL,JonathanHerrera,419000.00
2011,COL,EsmilRogers,417000.00
2011,COL,MattReynolds,415000.00
2012,COL,MichaelCuddyer,10500000.00
2012,COL,JorgeDeLaRosa,10500000.00
2012,COL,TroyTulowitzki,8250000.00
